,Real daily return,Volatility,Sharpe Ratio
2018-10-24 00:00:00-04:00,0.04408729776800537,0.2926399946926806,0.1506536993151062
2018-10-25 00:00:00-04:00,-0.01845150883853331,0.3116596414183235,-0.05920403666821548
2018-10-26 00:00:00-04:00,-0.04379086501730246,0.3041533570272116,-0.14397626725318255
2018-10-29 00:00:00-04:00,0.02931595224204893,0.3294462545068735,0.08898553812951997
2018-10-30 00:00:00-04:00,-0.012086077176557285,0.32734060970909945,-0.03692202194924095
2018-10-31 00:00:00-04:00,-0.03378218561089846,0.2736877182175479,-0.12343332697174889
2018-11-01 00:00:00-04:00,-0.019595570512868834,0.2917107314118394,-0.06717466449735666
2018-11-02 00:00:00-04:00,-0.01569406728353687,0.2205523801026602,-0.07115800462562125
2018-11-05 00:00:00-05:00,0.010767053795152309,0.2309482320088034,0.04662107045158884
2018-11-06 00:00:00-05:00,-0.0011101117367032275,0.2143685492561869,-0.005178519612858688
2018-11-07 00:00:00-05:00,0.015144523886443065,0.2109408272526404,0.07179512891691049
2018-11-08 00:00:00-05:00,0.002639748805434699,0.18895318718283785,0.013970385177363447
2018-11-09 00:00:00-05:00,0.01281333327348701,0.20106208706345263,0.063728241662205
2018-11-12 00:00:00-05:00,0.006001629524798614,0.20351622126096033,0.029489686314011183
2018-11-13 00:00:00-05:00,-0.007023357340296018,0.2224621812422018,-0.03157101715481905
2018-11-14 00:00:00-05:00,-0.01565223275019322,0.24765017033848796,-0.06320299610050648
2018-11-15 00:00:00-05:00,-0.022242431455243437,0.25509282532272476,-0.08719348114594733
2018-11-16 00:00:00-05:00,0.009143734404393589,0.22770082131337527,0.040156791493560065
2018-11-19 00:00:00-05:00,0.0016071429747708875,0.22540130294969565,0.007130140570347832
2018-11-20 00:00:00-05:00,0.009493452778153099,0.2573455646353173,0.036889902460942765
2018-11-21 00:00:00-05:00,-0.044024588575745684,0.29632245873655627,-0.148569867985894
2018-11-23 00:00:00-05:00,0.028447534821605475,0.32272210646905725,0.08814870209188176
2018-11-26 00:00:00-05:00,-0.016189756104424313,0.3078631172024722,-0.05258751438476731
2018-11-27 00:00:00-05:00,0.027060200225438525,0.3104990765932808,0.08715066248291738
2018-11-28 00:00:00-05:00,-0.0018666027581968414,0.2531210433872023,-0.007374348387705864
2018-11-29 00:00:00-05:00,0.0018386677969177009,0.22181539161000244,0.008289180401648867
2018-11-30 00:00:00-05:00,0.02183305569343517,0.20403943699774363,0.1070040969269907
2018-12-03 00:00:00-05:00,-0.020933426451716683,0.2141886413859029,-0.09773359743199922
2018-12-04 00:00:00-05:00,0.013796533570199585,0.22515119790877566,0.06127674957247847
2018-12-06 00:00:00-05:00,0.00881145939802339,0.26506687578570637,0.03324240108049949
2018-12-07 00:00:00-05:00,0.0013181556169523448,0.31894964059969405,0.0041328017002117585
2018-12-10 00:00:00-05:00,0.014007607059522652,0.34791146264404976,0.0402619877858233
2018-12-11 00:00:00-05:00,0.028526646435882062,0.34123786611034995,0.08359754080356685
2018-12-12 00:00:00-05:00,-0.010049612958225922,0.3466274109522042,-0.028992551196742038
2018-12-13 00:00:00-05:00,0.024088768567768815,0.3433005560119488,0.07016816065666491
2018-12-14 00:00:00-05:00,-0.03116575848949788,0.32008189182837504,-0.09736807762373723
2018-12-17 00:00:00-05:00,-0.04743308867427358,0.3144716596667878,-0.15083422374064925
2018-12-18 00:00:00-05:00,-0.01804795331280319,0.35693084344723963,-0.05056428617514805
2018-12-19 00:00:00-05:00,0.003235373019736164,0.3795978368960748,0.00852315978982234
2018-12-20 00:00:00-05:00,0.011752768795203834,0.3541102624270354,0.033189574102291085
2018-12-21 00:00:00-05:00,0.002930402274799024,0.3393084683379651,0.008636395929500421
2018-12-24 00:00:00-05:00,-0.03131745201507368,0.3574077537177681,-0.08762387410264169
2018-12-26 00:00:00-05:00,-0.028918630880883537,0.3650460556713651,-0.07921912983746278
2018-12-27 00:00:00-05:00,0.016717368481369344,0.3923066832356231,0.0426130096573673
2018-12-28 00:00:00-05:00,0.010815750786620294,0.3916480381274667,0.027615996337763283
2018-12-31 00:00:00-05:00,0.003269457584147671,0.37782437543479336,0.008653379180168667
2019-01-02 00:00:00-05:00,-0.06268673806495814,0.39317932221845864,-0.15943549043031333
2019-01-03 00:00:00-05:00,0.018461329926586473,0.41591040366260285,0.044387756988071826
2019-01-04 00:00:00-05:00,-0.004543460286176013,0.41582047366477104,-0.010926494903276192
2019-01-07 00:00:00-05:00,-0.016589655386581557,0.41429751937506926,-0.04004285473783567
2019-01-08 00:00:00-05:00,0.017686872414875376,0.4138213262141666,0.04274035989561789
2019-01-09 00:00:00-05:00,-0.03529656876231206,0.31410282961512803,-0.11237265453979242
2019-01-10 00:00:00-05:00,-1.7537769132464076e-05,0.3201505270973366,-5.477976029423185e-05
2019-01-11 00:00:00-05:00,0.003850647430051493,0.31852456628480064,0.012089012395384709
2019-01-14 00:00:00-05:00,-0.03509161074780311,0.31828705708813804,-0.11025145373123284
2019-01-15 00:00:00-05:00,0.014458701993265578,0.3274202807218375,0.044159457567471465
2019-01-16 00:00:00-05:00,-0.0017026582533267538,0.32830827603134194,-0.005186156967801231
2019-01-17 00:00:00-05:00,0.005105639101660779,0.3280410680347944,0.015564024139560595
2019-01-18 00:00:00-05:00,-0.0007606287218930377,0.2914209347363718,-0.0026100689114223227
2019-01-22 00:00:00-05:00,0.009971751168943315,0.25939981559764796,0.03844162782447919
2019-01-23 00:00:00-05:00,-0.006278977096773217,0.2698280204828081,-0.02327029300195781
2019-01-24 00:00:00-05:00,-0.009830166199013255,0.26901023201863167,-0.03654197881340222
2019-01-25 00:00:00-05:00,-0.0016878089119755201,0.2759862460940605,-0.006115554437449351
