,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
2019-12-11 00:00:00-05:00,-1.0,0.87471,-0.48726,1.0,1.0,-0.22131,-0.404,0.63674,-0.39888
2019-12-12 00:00:00-05:00,-1.0,0.84332,-0.53841,0.92338,1.0,-0.13665,-0.38664,0.74063,-0.44564
2019-12-13 00:00:00-05:00,-1.0,0.84374,-0.52936,1.0,1.0,-0.04511,-0.40913,0.6698,-0.52994
2019-12-16 00:00:00-05:00,-1.0,0.99518,-0.62741,1.0,0.98672,0.11319,-0.7657,1.0,-0.70199
2019-12-17 00:00:00-05:00,-1.0,0.62721,-0.52943,1.0,1.0,-0.11786,-0.5906,1.0,-0.38932
2019-12-18 00:00:00-05:00,-0.60064,0.34655,-0.43853,1.0,1.0,-0.36636,-0.4903,0.96059,-0.41132
2019-12-19 00:00:00-05:00,-0.58746,0.30488,-0.33972,0.96068,1.0,-0.49238,-0.37716,0.79577,-0.26461
2019-12-20 00:00:00-05:00,-0.35119,0.25155,-0.22462,0.80938,1.0,-0.60336,-0.29648,0.70601,-0.29131
2019-12-23 00:00:00-05:00,-0.36663,0.22774,-0.14491,0.37944,1.0,-0.50202,-0.26255,0.90186,-0.23293
2019-12-24 00:00:00-05:00,-0.47507,0.24012,-0.10291,0.38411,1.0,-0.32769,-0.36186,0.90025,-0.25696
2019-12-26 00:00:00-05:00,-0.59545,0.07634,-0.12479,0.59705,1.0,-0.30107,-0.16266,0.71783,-0.20725
2019-12-27 00:00:00-05:00,-0.27659,0.22049,-0.04817,0.46639,0.76352,-0.30244,-0.14097,0.5339,-0.21613
2019-12-30 00:00:00-05:00,-0.26509,0.26558,-0.07088,0.47947,0.75182,-0.26505,-0.16336,0.48818,-0.22067
2019-12-31 00:00:00-05:00,-0.35508,0.21367,-0.07684,0.55409,0.71328,-0.2784,-0.11159,0.47883,-0.13796
2020-01-02 00:00:00-05:00,-0.29616,0.29502,-0.01582,0.45868,0.56111,-0.2823,-0.0194,0.3876,-0.08872
2020-01-03 00:00:00-05:00,-0.24454,0.26773,-0.00767,0.43565,0.40639,-0.10265,-0.1022,0.32773,0.01955
2020-01-06 00:00:00-05:00,-0.29055,0.3101,0.00195,0.42829,0.41442,0.03259,-0.22612,0.29313,0.03619
2020-01-07 00:00:00-05:00,-0.2607,0.31889,0.01804,0.374,0.46395,0.01445,-0.25393,0.30614,0.01917
2020-01-08 00:00:00-05:00,-0.27299,0.24126,0.02759,0.34586,0.56877,-0.03788,-0.30042,0.3905,0.03731
2020-01-09 00:00:00-05:00,-0.28129,0.25498,0.00352,0.30425,0.51965,-0.01397,-0.23191,0.38714,0.05763
2020-01-10 00:00:00-05:00,-0.27169,0.27613,0.01397,0.28001,0.47055,-0.01369,-0.21848,0.40203,0.06117
2020-01-13 00:00:00-05:00,-0.39457,0.29597,0.07275,0.25904,0.51389,-0.09219,-0.26863,0.54774,0.066
2020-01-14 00:00:00-05:00,-0.47173,0.28233,0.07169,0.2926,0.39877,-0.11663,-0.24043,0.67032,0.11308
2020-01-15 00:00:00-05:00,-0.43845,0.25932,0.08399,0.13758,0.46004,-0.02283,-0.25679,0.67956,0.09757
2020-01-16 00:00:00-05:00,-0.40006,0.25462,0.06374,0.04784,0.5065,0.00713,-0.18912,0.61502,0.09435
2020-01-17 00:00:00-05:00,-0.3966,0.21498,0.03719,0.07075,0.49139,-0.19607,-0.17355,0.87769,0.07422
2020-01-21 00:00:00-05:00,-0.37244,0.17228,0.0198,0.06146,0.46159,-0.2161,-0.18101,0.95568,0.09872
2020-01-22 00:00:00-05:00,-0.35391,0.17791,0.01177,0.07144,0.52067,-0.23745,-0.20637,0.91706,0.09889
2020-01-23 00:00:00-05:00,-0.30546,0.19419,0.00372,0.12478,0.51959,-0.23316,-0.24275,0.81814,0.12095
2020-01-24 00:00:00-05:00,-0.31716,0.14632,-0.00117,0.10185,0.40375,-0.08926,-0.2498,0.77154,0.23393
2020-01-27 00:00:00-05:00,-0.36276,0.15918,0.02716,0.06282,0.12946,-0.0912,-0.27998,1.0,0.35532
2020-01-28 00:00:00-05:00,-0.49563,0.22234,-0.03956,0.19249,0.25969,-0.07308,-0.46957,1.0,0.40331
2020-01-29 00:00:00-05:00,-0.47702,0.23722,-0.04925,0.17617,0.24052,-0.05351,-0.43719,1.0,0.36305
2020-01-30 00:00:00-05:00,-0.41954,0.15411,-0.09905,0.12832,0.30417,-0.08504,-0.41734,1.0,0.43438
2020-01-31 00:00:00-05:00,-0.34483,0.2592,-0.21319,0.10234,0.34313,-0.17052,-0.45059,1.0,0.47445
2020-02-03 00:00:00-05:00,0.06811,-0.09308,-0.33118,0.03989,0.44998,-0.35974,-0.62211,1.0,0.84812
2020-02-04 00:00:00-05:00,0.09854,-0.10878,-0.2976,-0.01191,0.4394,-0.39058,-0.53943,1.0,0.81035
2020-02-05 00:00:00-05:00,0.29411,-0.09092,-0.34212,-0.16859,0.43832,-0.35497,-0.57818,1.0,0.80236
2020-02-06 00:00:00-05:00,0.16247,-0.07604,-0.22716,-0.02865,0.42575,-0.2499,-0.46005,0.72911,0.72448
2020-02-07 00:00:00-05:00,0.14805,-0.09075,-0.20871,-0.02353,0.42506,-0.25138,-0.44662,0.70737,0.74052
2020-02-10 00:00:00-05:00,0.18101,-0.03966,-0.21281,0.02647,0.38911,-0.24191,-0.5375,0.69413,0.74115
2020-02-11 00:00:00-05:00,0.18874,-0.03937,-0.21179,0.00997,0.39978,-0.28272,-0.5667,0.76802,0.73408
2020-02-12 00:00:00-05:00,0.23465,-0.10439,-0.18195,0.00908,0.44911,-0.28738,-0.57259,0.70893,0.74455
2020-02-13 00:00:00-05:00,0.2967,-0.11231,-0.14137,-0.05943,0.36358,-0.28874,-0.56104,0.76015,0.74247
2020-02-14 00:00:00-05:00,0.26825,-0.12426,-0.12709,-0.05188,0.35106,-0.24927,-0.53055,0.68908,0.77467
2020-02-18 00:00:00-05:00,0.36142,-0.10051,-0.06929,-0.10275,0.23365,-0.24768,-0.47141,0.62723,0.76933
2020-02-19 00:00:00-05:00,0.37358,-0.1463,-0.08166,-0.12066,0.22369,-0.24363,-0.44655,0.64261,0.79892
2020-02-20 00:00:00-05:00,0.44587,-0.07603,-0.11232,-0.11482,0.17194,-0.3736,-0.4715,0.81019,0.72024
2020-02-21 00:00:00-05:00,0.44964,-0.00785,-0.06702,-0.17515,0.07046,-0.35928,-0.38948,0.74746,0.73123
2020-02-24 00:00:00-05:00,0.29866,0.10389,-0.14125,-0.11129,0.18631,-0.1442,-0.32398,0.42252,0.70933
2020-02-25 00:00:00-05:00,0.17857,-0.00463,-0.34277,-0.06985,0.19919,-0.13869,-0.39096,0.56914,1.0
2020-02-26 00:00:00-05:00,0.21187,0.23876,-0.46044,-0.13098,0.21447,-0.26716,-0.58662,0.7801,1.0
2020-02-27 00:00:00-05:00,0.21602,0.22851,-0.5258,-0.22526,0.30203,-0.34546,-0.63831,0.98827,1.0
2020-02-28 00:00:00-05:00,0.45633,0.13432,-1.0,-0.32417,0.67515,0.0123,-0.95393,1.0,1.0
2020-03-02 00:00:00-05:00,0.97001,-0.05157,-1.0,-0.65159,0.72218,-0.04939,-0.93965,1.0,1.0
2020-03-03 00:00:00-05:00,0.77708,0.02094,-1.0,-0.60541,0.51214,0.00289,-0.70763,1.0,1.0
2020-03-04 00:00:00-05:00,0.85998,0.32151,-1.0,-1.0,0.4512,-0.07969,-0.55301,1.0,1.0
2020-03-05 00:00:00-05:00,0.83023,0.41919,-1.0,-1.0,0.47236,-0.15741,-0.56437,1.0,1.0
2020-03-06 00:00:00-05:00,0.65955,0.5205,-1.0,-1.0,0.78257,-0.37675,-0.58587,1.0,1.0
2020-03-09 00:00:00-04:00,0.63736,0.62996,-1.0,-1.0,0.76875,-0.42603,-0.61004,1.0,1.0
2020-03-10 00:00:00-04:00,0.28,1.0,-0.80782,-1.0,0.92321,-0.64612,-0.74927,1.0,1.0
2020-03-11 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-12 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-13 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-16 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-17 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-18 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-19 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-20 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-23 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-24 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-25 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-26 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-27 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-30 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-03-31 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-01 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-02 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-03 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-06 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-07 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-08 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-09 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-13 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-14 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-15 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-16 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-17 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-20 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-21 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-22 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-23 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-24 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-27 00:00:00-04:00,0.45924,0.82327,-0.6807,-1.0,0.5596,-0.42612,-0.73529,1.0,1.0
2020-04-28 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-04-29 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-04-30 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-01 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-04 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-05 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-06 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-07 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-08 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-11 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-12 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-13 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-14 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-15 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-18 00:00:00-04:00,0.9059,0.96681,-0.44078,-1.0,1.0,-1.0,1.0,0.33832,-0.77026
2020-05-19 00:00:00-04:00,0.97338,0.43539,-0.40877,-1.0,1.0,-1.0,1.0,1.0,-1.0
2020-05-20 00:00:00-04:00,1.0,0.3294,-0.35661,-1.0,1.0,-1.0,1.0,1.0,-0.97279
2020-05-21 00:00:00-04:00,1.0,0.30933,-0.30933,-1.0,1.0,-1.0,1.0,1.0,-1.0
2020-05-22 00:00:00-04:00,1.0,0.23662,-0.29049,-1.0,1.0,-1.0,1.0,1.0,-0.94613
2020-05-26 00:00:00-04:00,0.99449,0.26879,-0.30828,-1.0,1.0,-1.0,1.0,0.90708,-0.86208
2020-05-27 00:00:00-04:00,1.0,0.27959,-0.34721,-1.0,1.0,-0.64409,1.0,0.69681,-0.98509
2020-05-28 00:00:00-04:00,1.0,0.07194,-0.44571,-1.0,1.0,-0.44071,1.0,0.81448,-1.0
2020-05-29 00:00:00-04:00,1.0,0.05655,-0.48606,-1.0,1.0,-0.57049,1.0,1.0,-1.0
2020-06-01 00:00:00-04:00,1.0,-0.11258,-0.53525,-1.0,1.0,-0.34224,1.0,0.99008,-1.0
2020-06-02 00:00:00-04:00,1.0,-0.04701,-0.3477,-1.0,1.0,-0.60529,1.0,1.0,-1.0
2020-06-03 00:00:00-04:00,0.99026,-0.09616,0.38384,-1.0,0.82374,-1.0,1.0,0.89833,-1.0
2020-06-04 00:00:00-04:00,1.0,-0.04652,0.55096,-1.0,0.81617,-0.97098,1.0,0.56131,-0.91094
2020-06-05 00:00:00-04:00,1.0,0.12011,0.44803,-1.0,0.51672,-0.49483,1.0,0.38947,-0.97948
2020-06-08 00:00:00-04:00,0.83789,0.489,0.91893,-1.0,-0.0076,-0.70527,1.0,0.23237,-0.76532
2020-06-09 00:00:00-04:00,1.0,0.53772,0.96137,-1.0,0.18579,-0.61129,0.77143,-0.37816,-0.46684
2020-06-10 00:00:00-04:00,1.0,0.2485,0.71047,-1.0,0.05834,-0.61529,0.69902,0.25607,-0.35712
2020-06-11 00:00:00-04:00,1.0,0.23919,0.70798,-1.0,0.13964,-0.54087,0.60176,0.39838,-0.5461
2020-06-12 00:00:00-04:00,1.0,0.50514,1.0,-1.0,0.06049,-0.53915,0.18175,0.09642,-0.30464
2020-06-15 00:00:00-04:00,1.0,0.29822,1.0,-1.0,0.04436,-0.45448,0.27453,0.314,-0.47663
2020-06-16 00:00:00-04:00,1.0,0.23501,0.69199,-1.0,-0.20598,-0.14886,0.30951,0.49795,-0.37963
2020-06-17 00:00:00-04:00,1.0,0.16228,1.0,-1.0,0.14636,-0.38958,0.44455,0.07364,-0.43725
2020-06-18 00:00:00-04:00,1.0,0.25149,0.42578,-1.0,0.23481,-0.08947,0.61298,-0.0174,-0.41819
2020-06-19 00:00:00-04:00,1.0,0.46664,0.46397,-0.92526,-0.02495,-0.5586,0.71741,0.35213,-0.49134
2020-06-22 00:00:00-04:00,1.0,0.58674,0.36083,-0.83532,0.1339,-0.65252,1.0,0.17531,-0.76894
2020-06-23 00:00:00-04:00,1.0,0.25562,0.5284,-1.0,-0.09254,-0.48919,1.0,0.7977,-1.0
2020-06-24 00:00:00-04:00,1.0,0.27112,0.58356,-1.0,-0.11546,-0.43982,0.96591,0.73469,-1.0
2020-06-25 00:00:00-04:00,1.0,0.35477,0.26532,-0.91436,-0.43024,-0.38599,1.0,0.96156,-0.85107
2020-06-26 00:00:00-04:00,1.0,0.10508,0.26207,-0.57129,-0.31732,-0.57114,0.86307,1.0,-0.77047
2020-06-29 00:00:00-04:00,1.0,-0.03091,-0.18818,-0.76564,-0.34388,0.08233,1.0,1.0,-0.75372
2020-06-30 00:00:00-04:00,1.0,-0.18492,-0.25454,-0.80201,-0.33034,0.22975,1.0,0.8979,-0.55586
2020-07-01 00:00:00-04:00,1.0,-0.30015,-0.26401,-0.7578,-0.25652,0.16277,1.0,0.83402,-0.41831
2020-07-02 00:00:00-04:00,1.0,-0.48072,-0.38177,-0.7955,-0.28392,0.28141,1.0,1.0,-0.3395
2020-07-06 00:00:00-04:00,1.0,-0.30649,-0.43085,-0.80807,-0.37407,0.35783,1.0,1.0,-0.43834
2020-07-07 00:00:00-04:00,1.0,-0.14926,-0.27314,-1.0,-0.25778,0.57142,0.67298,1.0,-0.56422
2020-07-08 00:00:00-04:00,1.0,-0.11353,-0.41511,-1.0,-0.39536,0.5556,1.0,1.0,-0.6316
2020-07-09 00:00:00-04:00,1.0,-0.09055,-0.37955,-0.97309,-0.38739,0.5847,0.78047,1.0,-0.5346
2020-07-10 00:00:00-04:00,1.0,-0.13089,-0.4318,-0.75278,-0.58115,0.2775,1.0,1.0,-0.38088
2020-07-13 00:00:00-04:00,1.0,0.01154,-0.33957,-0.61956,-0.78021,0.10458,1.0,1.0,-0.37677
2020-07-14 00:00:00-04:00,1.0,0.01835,-0.61552,-0.53122,-0.71801,0.26828,1.0,1.0,-0.42188
2020-07-15 00:00:00-04:00,1.0,0.03058,-0.50295,-0.7488,-0.7553,0.39223,1.0,0.90764,-0.32339
2020-07-16 00:00:00-04:00,0.99908,-0.10826,-0.57624,-0.61246,-0.64598,0.37125,1.0,0.96006,-0.38746
2020-07-17 00:00:00-04:00,1.0,-0.03366,-0.58919,-0.56876,-0.51744,0.38757,1.0,0.65138,-0.3299
2020-07-20 00:00:00-04:00,0.78822,-0.02947,-0.69659,-0.43042,-0.57539,0.34015,1.0,0.76436,-0.16087
2020-07-21 00:00:00-04:00,0.86061,-0.07565,-0.71586,-0.44836,-0.64607,0.33363,1.0,0.85666,-0.16495
2020-07-22 00:00:00-04:00,0.92175,0.08703,-0.51639,-0.61807,-0.74295,0.32104,1.0,0.80825,-0.26065
2020-07-23 00:00:00-04:00,0.81334,-0.03541,-0.55898,-0.55164,-0.6446,0.23774,1.0,0.96279,-0.22323
2020-07-24 00:00:00-04:00,0.87007,0.21904,-0.60402,-0.51379,-0.46001,0.25395,1.0,0.41613,-0.18136
2020-07-27 00:00:00-04:00,0.81202,0.29419,-0.57302,-0.36621,-0.44783,0.1239,1.0,0.2242,-0.06725
2020-07-28 00:00:00-04:00,0.95448,0.14038,-0.48754,-0.43687,-0.43346,0.09198,1.0,0.24339,-0.07236
2020-07-29 00:00:00-04:00,0.82906,0.27005,-0.63654,-0.27276,-0.32694,0.33164,0.70091,0.12185,-0.01727
2020-07-30 00:00:00-04:00,0.89161,0.28023,-0.68445,-0.22421,-0.45132,0.36634,0.7478,0.1242,-0.0502
2020-07-31 00:00:00-04:00,0.78001,0.2928,-0.65553,-0.1671,-0.39915,0.33101,0.63719,0.09538,0.08539
2020-08-03 00:00:00-04:00,0.67019,0.3724,-0.61706,-0.1799,-0.40118,0.34254,0.49343,0.22518,0.0944
2020-08-04 00:00:00-04:00,0.49527,0.28484,-0.64423,-0.13092,-0.31312,0.43087,0.35639,0.48342,0.03749
2020-08-05 00:00:00-04:00,0.55806,0.35264,-0.66865,-0.16851,-0.59519,0.40229,0.63702,0.42173,0.06061
2020-08-06 00:00:00-04:00,0.61609,0.25788,-0.70497,-0.15734,-0.50475,0.58187,0.55578,0.38665,-0.03121
2020-08-07 00:00:00-04:00,0.56619,0.20816,-0.66987,-0.13126,-0.52556,0.61424,0.488,0.47631,-0.0262
2020-08-10 00:00:00-04:00,0.52554,0.30844,-0.70246,-0.15644,-0.5103,0.76436,0.43467,0.35359,-0.0174
2020-08-11 00:00:00-04:00,0.4901,0.28613,-0.72819,-0.2087,-0.57062,1.0,0.37545,0.34713,0.00871
2020-08-12 00:00:00-04:00,0.57258,0.34152,-0.77893,-0.14158,-0.57973,0.99652,0.39411,0.28938,-0.09388
2020-08-13 00:00:00-04:00,0.45341,0.40274,-0.64175,-0.08723,-0.41971,0.77789,0.26519,0.28683,-0.03737
2020-08-14 00:00:00-04:00,0.51406,0.39053,-0.66932,-0.10171,-0.3467,0.73355,0.28984,0.21481,-0.02507
2020-08-17 00:00:00-04:00,0.38683,0.44332,-0.63313,-0.07937,-0.36454,0.67905,0.32695,0.28659,-0.0457
2020-08-18 00:00:00-04:00,0.52533,0.45097,-0.60893,-0.14687,-0.35154,0.63148,0.36436,0.23558,-0.10039
2020-08-19 00:00:00-04:00,0.56222,0.52408,-0.52065,-0.18583,-0.2763,0.46193,0.26515,0.27469,-0.10529
2020-08-20 00:00:00-04:00,0.55306,0.47257,-0.52669,-0.22475,-0.30905,0.41459,0.36037,0.36007,-0.10018
2020-08-21 00:00:00-04:00,0.71429,0.48612,-0.54905,-0.24255,-0.46099,0.53209,0.26633,0.49624,-0.24248
2020-08-24 00:00:00-04:00,0.73698,0.53959,-0.58809,-0.22206,-0.55812,0.6521,0.2099,0.51474,-0.28504
2020-08-25 00:00:00-04:00,0.6941,0.51051,-0.61825,-0.23161,-0.5508,0.74977,0.22046,0.54272,-0.3169
2020-08-26 00:00:00-04:00,0.72441,0.5576,-0.64323,-0.15975,-0.47288,0.71847,0.08773,0.54083,-0.35317
2020-08-27 00:00:00-04:00,0.66357,0.61701,-0.55467,-0.19413,-0.41577,0.52459,0.06542,0.65693,-0.36297
2020-08-28 00:00:00-04:00,0.52694,0.63895,-0.46296,-0.1742,-0.2471,0.37592,-0.03659,0.63478,-0.25575
2020-08-31 00:00:00-04:00,0.53367,0.71604,-0.49003,-0.204,-0.24192,0.3157,0.0119,0.62879,-0.27015
2020-09-01 00:00:00-04:00,0.47503,0.77654,-0.55573,-0.21848,-0.2137,0.2461,0.07131,0.79812,-0.37919
2020-09-02 00:00:00-04:00,0.46831,0.67715,-0.57322,-0.21423,-0.24029,0.29699,0.16758,0.74401,-0.3263
2020-09-03 00:00:00-04:00,0.51685,0.61521,-0.60882,-0.16746,-0.1631,0.3235,0.23474,0.50916,-0.26007
2020-09-04 00:00:00-04:00,0.5018,0.76588,-0.58744,0.06693,-0.22187,0.28627,0.42314,0.05406,-0.28877
2020-09-08 00:00:00-04:00,0.46846,0.95877,-0.62192,0.03392,-0.23625,0.33718,0.39575,0.00118,-0.33708
2020-09-09 00:00:00-04:00,0.88333,0.92435,-0.7373,-0.07994,-0.16766,0.4053,0.47913,-0.32102,-0.38618
2020-09-10 00:00:00-04:00,0.84128,0.91173,-0.7756,-0.07195,-0.2732,0.39391,0.58457,-0.2574,-0.35335
2020-09-11 00:00:00-04:00,0.89803,0.93847,-0.88259,-0.03121,-0.35398,0.43044,0.75958,-0.34535,-0.4134
2020-09-14 00:00:00-04:00,0.95977,0.76814,-0.93365,-0.02833,-0.25726,0.5639,0.78394,-0.46162,-0.39489
2020-09-15 00:00:00-04:00,0.83137,0.5582,-0.8753,-0.00651,-0.4474,0.66634,0.71574,-0.30665,-0.13579
2020-09-16 00:00:00-04:00,0.82502,0.63079,-0.86955,-0.03821,-0.31917,0.64853,0.70818,-0.38331,-0.20227
2020-09-17 00:00:00-04:00,0.71831,0.54215,-0.87601,-0.09154,-0.41011,0.955,0.75773,-0.45104,-0.14448
2020-09-18 00:00:00-04:00,0.42808,0.35381,-0.78057,-0.08785,-0.23799,1.0,0.8812,-0.3857,-0.17097
2020-09-21 00:00:00-04:00,0.60667,0.4135,-0.79383,-0.15266,-0.08703,1.0,0.75061,-0.53148,-0.20577
2020-09-22 00:00:00-04:00,0.64034,0.81644,-0.78391,0.04843,-0.38144,0.84374,0.34257,-0.29704,-0.22913
2020-09-23 00:00:00-04:00,0.7519,0.78428,-0.72715,0.01747,-0.38049,0.76635,0.2905,-0.29395,-0.20892
2020-09-24 00:00:00-04:00,0.92908,1.0,-0.83094,-0.07416,-0.42732,1.0,0.10198,-0.45697,-0.24168
2020-09-25 00:00:00-04:00,0.69735,1.0,-0.82167,0.03136,-0.50969,1.0,0.16098,-0.33447,-0.22386
2020-09-28 00:00:00-04:00,0.70084,1.0,-0.78944,0.07345,-0.49368,1.0,-0.0311,-0.27582,-0.18424
2020-09-29 00:00:00-04:00,0.63862,1.0,-0.77269,0.09767,-0.50984,1.0,-0.04784,-0.2482,-0.15772
2020-09-30 00:00:00-04:00,0.73562,0.75591,-0.75154,0.13796,-0.42265,1.0,-0.13089,-0.24193,-0.08249
2020-10-01 00:00:00-04:00,0.59782,0.965,-0.83409,0.08029,-0.358,1.0,0.1021,-0.32821,-0.22492
2020-10-02 00:00:00-04:00,0.56203,0.88167,-0.72961,0.10307,-0.32825,1.0,-0.04361,-0.30026,-0.14505
2020-10-05 00:00:00-04:00,0.59403,0.68543,-0.70987,0.02958,-0.23905,1.0,0.03296,-0.34751,-0.04558
2020-10-06 00:00:00-04:00,0.6608,0.49153,-0.65456,-0.00278,-0.26197,1.0,0.02333,-0.25378,-0.00256
2020-10-07 00:00:00-04:00,0.69087,0.44552,-0.77855,0.17453,-0.53775,1.0,-0.0053,-0.21415,0.22483
2020-10-08 00:00:00-04:00,0.71259,0.49679,-0.80005,0.11827,-0.6192,1.0,0.02555,-0.19838,0.26444
2020-10-09 00:00:00-04:00,0.67967,0.38812,-0.71402,0.14217,-0.64969,1.0,-0.04017,-0.11881,0.31273
2020-10-12 00:00:00-04:00,0.95952,0.48144,-0.75205,0.26531,-0.79586,1.0,-0.13388,-0.1479,0.12342
2020-10-13 00:00:00-04:00,0.50934,0.75099,-0.65634,0.19832,-0.66446,1.0,-0.13328,-0.13825,0.13369
2020-10-14 00:00:00-04:00,0.75145,0.76586,-0.79793,0.06045,-0.69211,1.0,-0.11267,-0.12896,0.15391
2020-10-15 00:00:00-04:00,0.53726,0.80528,-0.77088,0.02213,-0.66389,1.0,-0.01313,-0.08936,0.17259
2020-10-16 00:00:00-04:00,0.90247,0.52262,-0.76309,0.09467,-0.82679,1.0,-0.13227,0.00312,0.19927
2020-10-19 00:00:00-04:00,0.45684,0.44608,-0.70277,0.03729,-0.55602,1.0,-0.05383,0.08167,0.29075
2020-10-20 00:00:00-04:00,0.59981,0.30789,-0.77623,0.17243,-0.72305,1.0,-0.11045,0.01463,0.51496
